tree,plot,time,ht,mortyr,invyr
p6t49,6,66,52.45991763181679,91,TRUE
p6t49,6,76,68.95768974395021,91,TRUE
p6t49,6,86,77.12982368305956,91,TRUE
p6t49,6,96,NA,91,TRUE
p6t5,6,96,1.1339022368076792,229,TRUE
p6t6,6,16,5.623663195629476,58,TRUE
p6t6,6,26,14.77818484918777,58,TRUE
p6t6,6,36,27.288674002581125,58,TRUE
p6t6,6,46,63.79696930486222,58,TRUE
p6t6,6,56,78.3400008983559,58,TRUE
p6t6,6,66,NA,58,TRUE
p6t7,6,96,9.20601360967076,168,TRUE
p6t8,6,96,10.44021465302421,139,TRUE
p6t9,6,26,8.862913043221285,104,TRUE
p6t9,6,36,19.454647435094206,104,TRUE
p6t9,6,46,52.66329248851788,104,TRUE
p6t9,6,56,70.78572405961293,104,TRUE
p6t9,6,66,82.65827448355495,104,TRUE
p6t9,6,76,83.36624817438472,104,TRUE
p6t9,6,86,89.37568585710137,104,TRUE
p6t9,6,96,89.30032033864528,104,TRUE
p7t1,7,17,58.08032344801027,51,TRUE
p7t1,7,27,78.7517188646591,51,TRUE
p7t1,7,37,92.76040294806086,51,TRUE
p7t1,7,47,116.52601315517983,51,TRUE
p7t1,7,57,NA,51,TRUE
p7t10,7,67,2.814159398841996,96,TRUE
p7t10,7,77,3.4497967543687205,96,TRUE
p7t10,7,87,4.677470376530631,96,TRUE
p7t10,7,97,NA,96,TRUE
p7t11,7,47,5.464651155916815,166,TRUE
p7t11,7,57,7.26392109371133,166,TRUE
p7t11,7,67,18.14028382196129,166,TRUE
p7t11,7,77,38.52830201929172,166,TRUE
p7t11,7,87,56.172796245247234,166,TRUE
p7t11,7,97,68.9732099488922,166,TRUE
p7t12,7,17,16.931008154423008,71,TRUE
p7t12,7,27,51.757224610911614,71,TRUE
p7t12,7,37,72.97143852244527,71,TRUE
p7t12,7,47,91.29137608904114,71,TRUE
p7t12,7,57,96.36068642664827,71,TRUE
p7t12,7,67,96.86398373965086,71,TRUE
p7t12,7,77,NA,71,TRUE
p7t14,7,67,7.763981829027788,105,TRUE
p7t14,7,77,22.442259812049564,105,TRUE
p7t14,7,87,50.167546382122396,105,TRUE
p7t14,7,97,68.90948166447659,105,TRUE
p7t15,7,17,5.972480190063253,44,TRUE
p7t15,7,27,5.096622911764886,44,TRUE
p7t15,7,37,35.02138336003049,44,TRUE
p7t15,7,47,NA,44,TRUE
p7t16,7,87,6.089570975986547,193,TRUE
p7t16,7,97,15.22209202584254,193,TRUE
p7t17,7,47,8.027361780931194,106,TRUE
p7t17,7,57,10.421717051485887,106,TRUE
p7t17,7,67,23.114279299853898,106,TRUE
p7t17,7,77,40.45309540780006,106,TRUE
p7t17,7,87,81.36710770821456,106,TRUE
p7t17,7,97,96.06236162341663,106,TRUE
p7t18,7,37,6.026249384010953,146,TRUE
p7t18,7,47,19.714031225685815,146,TRUE
p7t18,7,57,34.62913917335963,146,TRUE
p7t18,7,67,58.174934003694574,146,TRUE
p7t18,7,77,85.23426509037064,146,TRUE
p7t18,7,87,98.23052663865742,146,TRUE
p7t18,7,97,103.10383788035425,146,TRUE
p7t2,7,37,8.195563103713068,134,TRUE
p7t2,7,47,22.89170843151959,134,TRUE
p7t2,7,57,43.77266225938782,134,TRUE
p7t2,7,67,67.42242890568741,134,TRUE
p7t2,7,77,92.84614472991386,134,TRUE
p7t2,7,87,98.56618109068626,134,TRUE
p7t2,7,97,104.64233328613555,134,TRUE
p7t20,7,17,61.07899682466544,51,TRUE
p7t20,7,27,62.487598758168794,51,TRUE
p7t20,7,37,64.68765904116252,51,TRUE
p7t20,7,47,62.47238430159907,51,TRUE
p7t20,7,57,NA,51,TRUE
p7t21,7,17,56.92495003990781,96,TRUE
p7t21,7,27,67.23449763829433,96,TRUE
p7t21,7,37,92.8169743697775,96,TRUE
p7t21,7,47,101.51305646219811,96,TRUE
p7t21,7,57,106.71735368663211,96,TRUE
p7t21,7,67,109.73106193158365,96,TRUE
p7t21,7,77,109.11802118639831,96,TRUE
p7t21,7,87,114.07552108682734,96,TRUE
p7t21,7,97,NA,96,TRUE
p7t22,7,47,9.204206508660816,138,TRUE
p7t22,7,57,23.437338373523456,138,TRUE
p7t22,7,67,37.076045420358824,138,TRUE
p7t22,7,77,61.601614138291524,138,TRUE
p7t22,7,87,82.76562274954308,138,TRUE
p7t22,7,97,93.21343497859772,138,TRUE
p7t23,7,17,81.94865819094595,26,TRUE
p7t23,7,27,NA,26,TRUE
p7t24,7,57,8.438064582058274,82,TRUE
p7t24,7,67,15.309975472814227,82,TRUE
p7t24,7,77,28.515886988161363,82,TRUE
p7t24,7,87,NA,82,TRUE
p7t25,7,7,20.22797914656196,108,TRUE
p7t25,7,17,59.17252876645016,108,TRUE
p7t25,7,27,69.40995014193933,108,TRUE
p7t25,7,37,95.95534205585808,108,TRUE
p7t25,7,47,100.44586991327787,108,TRUE
p7t25,7,57,100.42673751820666,108,TRUE
p7t25,7,67,105.03406956003192,108,TRUE
p7t25,7,77,105.63677103121927,108,TRUE
p7t25,7,87,104.00408835603497,108,TRUE
p7t25,7,97,106.70474858822104,108,TRUE
p7t26,7,17,121.91125691935208,32,TRUE
p7t26,7,27,120.45315116588252,32,TRUE
p7t26,7,37,NA,32,TRUE
p7t28,7,17,11.787851408179582,85,TRUE
p7t28,7,27,22.24858659421779,85,TRUE
p7t28,7,37,35.0229932755278,85,TRUE
p7t28,7,47,53.49118661794509,85,TRUE
p7t28,7,57,86.74257041977535,85,TRUE
p7t28,7,67,106.61650018488655,85,TRUE
p7t28,7,77,110.85354095711406,85,TRUE
p7t28,7,87,NA,85,TRUE
p7t29,7,17,38.24657129678813,39,TRUE
p7t29,7,27,56.95390478189973,39,TRUE
p7t29,7,37,64.6434180772838,39,TRUE
p7t29,7,47,NA,39,TRUE
p7t30,7,17,121.8416365016778,26,TRUE
p7t30,7,27,NA,26,TRUE
p7t31,7,87,4.648519479589341,152,TRUE
p7t31,7,97,16.347986616359414,152,TRUE
p7t32,7,47,3.7745408693497495,165,TRUE
p7t32,7,57,13.719125351829286,165,TRUE
p7t32,7,67,17.40589827558923,165,TRUE
p7t32,7,77,58.85414790200684,165,TRUE
p7t32,7,87,75.68471031250382,165,TRUE
p7t32,7,97,94.61990558206011,165,TRUE
p7t33,7,57,3.585459645907043,180,TRUE
p7t33,7,67,16.16536165239461,180,TRUE
p7t33,7,77,23.003991531816,180,TRUE
p7t33,7,87,40.741379772005764,180,TRUE
p7t33,7,97,54.50460663690692,180,TRUE
p7t34,7,17,30.13523043062151,85,TRUE
p7t34,7,27,50.860942327332154,85,TRUE
p7t34,7,37,74.23107226980736,85,TRUE
p7t34,7,47,94.92904892220471,85,TRUE
p7t34,7,57,93.57408386424949,85,TRUE
p7t34,7,67,93.91252049776598,85,TRUE
p7t34,7,77,98.300618678396,85,TRUE
p7t34,7,87,NA,85,TRUE
p7t35,7,87,8.094668187110265,114,TRUE
p7t35,7,97,11.477548138787375,114,TRUE
p7t36,7,37,3.6514531910184718,96,TRUE
p7t36,7,47,11.790151486104355,96,TRUE
p7t36,7,57,29.168417675334762,96,TRUE
p7t36,7,67,53.53898737856218,96,TRUE
p7t36,7,77,74.54813340591353,96,TRUE
p7t36,7,87,91.26943505784277,96,TRUE
p7t36,7,97,NA,96,TRUE
p7t37,7,17,95.65030330364317,52,TRUE
p7t37,7,27,102.22982711214715,52,TRUE
p7t37,7,37,101.73419781137167,52,TRUE
p7t37,7,47,99.69888594743394,52,TRUE
p7t37,7,57,NA,52,TRUE
p7t39,7,37,15.65935671532368,94,TRUE
p7t39,7,47,24.291701082307934,94,TRUE
p7t39,7,57,49.19472816561153,94,TRUE
p7t39,7,67,69.85842448388503,94,TRUE
p7t39,7,77,95.2229402991963,94,TRUE
p7t39,7,87,112.74500307896749,94,TRUE
p7t39,7,97,NA,94,TRUE
p7t4,7,37,2.3236816682147907,106,TRUE
p7t4,7,47,11.711069861470492,106,TRUE
p7t4,7,57,16.87960226601802,106,TRUE
p7t4,7,67,46.9573609293905,106,TRUE
p7t4,7,77,69.57054612721218,106,TRUE
p7t4,7,87,83.51873570595475,106,TRUE
p7t4,7,97,97.01802516533063,106,TRUE
p7t40,7,17,22.933861214945534,90,TRUE
p7t40,7,27,45.26143891064976,90,TRUE
p7t40,7,37,54.262156733594836,90,TRUE
p7t40,7,47,63.111887056039286,90,TRUE
p7t40,7,57,67.45251199684613,90,TRUE
p7t40,7,67,71.24830261109634,90,TRUE
p7t40,7,77,69.97916876102744,90,TRUE
p7t40,7,87,69.93685131112662,90,TRUE
p7t40,7,97,NA,90,TRUE
p7t41,7,67,17.188317676366285,199,TRUE
p7t41,7,77,35.74840224603871,199,TRUE
p7t41,7,87,54.33379951925727,199,TRUE
p7t41,7,97,72.17473110250025,199,TRUE
p7t42,7,57,10.031328136712876,192,TRUE
p7t42,7,67,21.634876468956602,192,TRUE
p7t42,7,77,63.24644888321275,192,TRUE
p7t42,7,87,85.33108986438131,192,TRUE
p7t42,7,97,116.12037445010228,192,TRUE
p7t43,7,27,6.8439345290972,109,TRUE
p7t43,7,37,13.795267767259718,109,TRUE
p7t43,7,47,35.686738382354626,109,TRUE
p7t43,7,57,44.48979172290188,109,TRUE
p7t43,7,67,56.57368742406809,109,TRUE
p7t43,7,77,60.42303973837714,109,TRUE
p7t43,7,87,58.189358686722755,109,TRUE
p7t43,7,97,58.85333266681178,109,TRUE
p7t44,7,77,5.8585366249521,201,TRUE
p7t44,7,87,18.148010252001477,201,TRUE
p7t44,7,97,29.862392976658548,201,TRUE
p7t45,7,17,96.1917586220186,37,TRUE
p7t45,7,27,99.14796824984325,37,TRUE
p7t45,7,37,103.54962464318592,37,TRUE
p7t46,7,47,10.849644704916054,108,TRUE
p7t46,7,57,24.61120573559276,108,TRUE
p7t46,7,67,41.77153651785916,108,TRUE
p7t46,7,77,66.34899502808294,108,TRUE
p7t46,7,87,85.1771408670891,108,TRUE
p7t46,7,97,100.29597628084427,108,TRUE
p7t47,7,17,85.1179591080595,61,TRUE
p7t47,7,27,83.4612500921544,61,TRUE
p7t47,7,37,84.22078557063622,61,TRUE
p7t47,7,47,79.36072472684732,61,TRUE
p7t47,7,57,81.13431249670928,61,TRUE
p7t47,7,67,NA,61,TRUE
p7t5,7,17,10.55706825533086,41,TRUE
p7t5,7,27,28.544316479608447,41,TRUE
p7t5,7,37,53.89344582603864,41,TRUE
p7t5,7,47,NA,41,TRUE
p7t50,7,77,2.3569404099285376,200,TRUE
p7t50,7,87,2.7732084546903364,200,TRUE
p7t50,7,97,10.358422936276572,200,TRUE
p7t6,7,17,63.54880470976596,79,TRUE
p7t6,7,27,72.52751778064585,79,TRUE
p7t6,7,37,75.53694461836979,79,TRUE
p7t6,7,47,76.80086933779772,79,TRUE
p7t6,7,57,78.18394043096386,79,TRUE
p7t6,7,67,77.02484251147456,79,TRUE
p7t6,7,77,77.82121268013573,79,TRUE
p7t6,7,87,NA,79,TRUE
p7t7,7,17,2.451286976212616,73,TRUE
p7t7,7,27,4.625197621940858,73,TRUE
p7t7,7,37,17.67656439286654,73,TRUE
p7t7,7,47,27.439820934690243,73,TRUE
p7t7,7,57,42.05677949143144,73,TRUE
p7t7,7,67,58.89807690475694,73,TRUE
p7t7,7,77,NA,73,TRUE
p7t9,7,27,0.45266456834908775,121,TRUE
p7t9,7,37,9.871339554652357,121,TRUE
p7t9,7,47,31.665274578360442,121,TRUE
p7t9,7,57,46.763441393882815,121,TRUE
p7t9,7,67,77.02082410042848,121,TRUE
p7t9,7,77,89.55015176455504,121,TRUE
p7t9,7,87,92.73495953129377,121,TRUE
p7t9,7,97,97.6846936450651,121,TRUE
p8t1,8,18,70.57335972222734,86,TRUE
p8t1,8,28,92.01876852077169,86,TRUE
p8t1,8,38,107.38126242516977,86,TRUE
p8t1,8,48,116.24240157400642,86,TRUE
p8t1,8,58,121.89862518458415,86,TRUE
p8t1,8,68,120.1037850068052,86,TRUE
p8t1,8,78,122.65242358770755,86,TRUE
p8t1,8,88,NA,86,TRUE
p8t11,8,38,1.8864496025664188,100,TRUE
p8t11,8,48,18.82328375966886,100,TRUE
p8t11,8,58,35.326688275737276,100,TRUE
p8t11,8,68,66.57609801660774,100,TRUE
p8t11,8,78,96.40443315228632,100,TRUE
p8t11,8,88,114.6979061215534,100,TRUE
p8t11,8,98,123.0075955316736,100,TRUE
p8t12,8,8,80.12159681171451,120,TRUE
p8t12,8,18,89.10548510942373,120,TRUE
p8t12,8,28,96.6454061091568,120,TRUE
p8t12,8,38,101.66556791430098,120,TRUE
p8t12,8,48,102.14625985828214,120,TRUE
p8t12,8,58,104.71777806140014,120,TRUE
p8t12,8,68,104.10213822493021,120,TRUE
p8t12,8,78,102.5716629430655,120,TRUE
p8t12,8,88,101.61175350757625,120,TRUE
p8t12,8,98,102.81701630590301,120,TRUE
p8t13,8,8,47.12709170777861,129,TRUE
p8t13,8,18,73.72991965173952,129,TRUE
p8t13,8,28,94.39218022327077,129,TRUE
p8t13,8,38,114.36762589544394,129,TRUE
p8t13,8,48,115.08507974241691,129,TRUE
p8t13,8,58,113.81870423093534,129,TRUE
p8t13,8,68,117.05086468424804,129,TRUE
p8t13,8,78,118.06031693858434,129,TRUE
p8t13,8,88,117.35988898665693,129,TRUE
p8t13,8,98,119.01765417001604,129,TRUE
p8t14,8,28,5.596444130450944,133,TRUE
p8t14,8,38,13.263226949421961,133,TRUE
p8t14,8,48,33.63077957801099,133,TRUE
p8t14,8,58,53.80074838257569,133,TRUE
p8t14,8,68,67.91291262095189,133,TRUE
p8t14,8,78,73.32373241796239,133,TRUE
p8t14,8,88,76.13827920690063,133,TRUE
p8t14,8,98,76.8040954625261,133,TRUE
p8t16,8,18,1.4345013239574795,130,TRUE
p8t16,8,28,3.411641581421571,130,TRUE
p8t16,8,38,3.196696870371187,130,TRUE
p8t16,8,48,7.861091491272731,130,TRUE
p8t16,8,58,18.446737070319667,130,TRUE
p8t16,8,68,47.55594573090605,130,TRUE
p8t16,8,78,71.32449707325034,130,TRUE
p8t16,8,88,77.76318449136141,130,TRUE
p8t16,8,98,74.38386033466136,130,TRUE
p8t17,8,18,106.18800227786102,25,TRUE
p8t17,8,28,NA,25,TRUE
p8t19,8,8,20.682362491217027,128,TRUE
p8t19,8,18,30.874302501971005,128,TRUE
p8t19,8,28,48.68634239894648,128,TRUE
p8t19,8,38,59.89567284444402,128,TRUE
p8t19,8,48,63.359592602101166,128,TRUE
p8t19,8,58,73.07864400438628,128,TRUE
p8t19,8,68,74.36931704910533,128,TRUE
p8t19,8,78,77.61204396925223,128,TRUE
p8t19,8,88,78.9905578087081,128,TRUE
p8t19,8,98,77.53042329411953,128,TRUE
p8t2,8,28,6.4322204358705894,139,TRUE
p8t2,8,38,14.64634242066337,139,TRUE
p8t2,8,48,25.87472804077679,139,TRUE
p8t2,8,58,53.30459494214029,139,TRUE
p8t2,8,68,66.46299821341965,139,TRUE
p8t2,8,78,75.4445468315423,139,TRUE
p8t2,8,88,80.81863917338245,139,TRUE
p8t2,8,98,86.47063325845957,139,TRUE
p8t20,8,8,23.50793733829888,132,TRUE
p8t20,8,18,38.63194291084208,132,TRUE
p8t20,8,28,55.90866974188146,132,TRUE
p8t20,8,38,62.175583304653514,132,TRUE
p8t20,8,48,75.08009984005554,132,TRUE
p8t20,8,58,82.74537148388572,132,TRUE
p8t20,8,68,82.93526045782683,132,TRUE
p8t20,8,78,83.66966934866097,132,TRUE
p8t20,8,88,85.36842078784446,132,TRUE
p8t20,8,98,86.17118735722092,132,TRUE
p8t21,8,18,12.582696982863443,84,TRUE
p8t21,8,28,26.95824358799196,84,TRUE
p8t21,8,38,36.36765885960684,84,TRUE
p8t21,8,48,67.01807074001933,84,TRUE
p8t21,8,58,84.59041929100229,84,TRUE
p8t21,8,68,84.68155944973874,84,TRUE
p8t21,8,78,89.30610875997586,84,TRUE
p8t21,8,88,NA,84,TRUE
p8t22,8,58,-1.45333845064834,160,TRUE
p8t22,8,68,2.5166030316719152,160,TRUE
p8t22,8,78,8.140436748288609,160,TRUE
p8t22,8,88,17.44157894362037,160,TRUE
p8t22,8,98,29.188347922607907,160,TRUE
p8t23,8,18,11.62249790874249,108,TRUE
p8t23,8,28,29.50840325494091,108,TRUE
p8t23,8,38,52.6539637737587,108,TRUE
p8t23,8,48,76.57393461742728,108,TRUE
p8t23,8,58,99.19578339222814,108,TRUE
p8t23,8,68,113.53773880707922,108,TRUE
p8t23,8,78,111.99824707169658,108,TRUE
p8t23,8,88,113.55249435082548,108,TRUE
p8t23,8,98,114.97346918605186,108,TRUE
p8t24,8,18,19.4339764403211,54,TRUE
p8t24,8,28,42.69241860891579,54,TRUE
p8t24,8,38,67.21986667245496,54,TRUE
p8t24,8,48,89.97011032363993,54,TRUE
p8t24,8,58,NA,54,TRUE
p8t25,8,18,6.294932633165359,26,TRUE
p8t25,8,28,NA,26,TRUE
p8t26,8,28,3.664112847237743,171,TRUE
p8t26,8,38,5.294177833441083,171,TRUE
p8t26,8,48,7.691264675186762,171,TRUE
p8t26,8,58,12.888189417030912,171,TRUE
p8t26,8,68,36.82450443684665,171,TRUE
p8t26,8,78,51.479023979193435,171,TRUE
p8t26,8,88,90.9587394874336,171,TRUE
p8t26,8,98,123.73240090887487,171,TRUE
p8t28,8,8,76.38567278877505,109,TRUE
p8t28,8,18,79.13134388188749,109,TRUE
p8t28,8,28,75.72589156740034,109,TRUE
p8t28,8,38,79.3392798302669,109,TRUE
p8t28,8,48,78.01658410652435,109,TRUE
p8t28,8,58,76.41593981429862,109,TRUE
p8t28,8,68,80.42983177350216,109,TRUE
p8t28,8,78,78.05741287022983,109,TRUE
p8t28,8,88,78.37199059660013,109,TRUE
p8t28,8,98,76.27924978717292,109,TRUE
p8t29,8,38,13.336416097272695,78,TRUE
p8t29,8,48,34.02539732480228,78,TRUE
p8t29,8,58,59.20698846046278,78,TRUE
p8t29,8,68,96.70692887635447,78,TRUE
p8t29,8,78,115.09342474378937,78,TRUE
p8t3,8,78,0.39077291644307977,147,TRUE
p8t3,8,88,9.029087934618826,147,TRUE
p8t3,8,98,15.005584355055472,147,TRUE
p8t30,8,98,4.392567227212326,244,TRUE
p8t31,8,38,3.4310638744484008,130,TRUE
p8t31,8,48,10.93318173260362,130,TRUE
p8t31,8,58,30.251407222984817,130,TRUE
p8t31,8,68,50.36058500642694,130,TRUE
p8t31,8,78,56.10525712137813,130,TRUE
p8t31,8,88,63.000493223886856,130,TRUE
p8t31,8,98,67.9774963233454,130,TRUE
p8t33,8,18,93.64410191206657,28,TRUE
p8t33,8,28,92.05144690698327,28,TRUE
p8t34,8,18,13.454392114169936,122,TRUE
p8t34,8,28,25.495378556471646,122,TRUE
p8t34,8,38,38.39756955661588,122,TRUE
p8t34,8,48,47.00429165837697,122,TRUE
p8t34,8,58,64.56306823250894,122,TRUE
p8t34,8,68,74.56682084069051,122,TRUE
p8t34,8,78,79.03123481496091,122,TRUE
p8t34,8,88,77.73288283298749,122,TRUE
p8t34,8,98,76.94432466131502,122,TRUE
p8t35,8,68,6.592924312294367,106,TRUE
p8t35,8,78,7.868657134432255,106,TRUE
p8t35,8,88,19.306000030589516,106,TRUE
p8t35,8,98,33.36065255289491,106,TRUE
p8t36,8,18,93.11052088014092,22,TRUE
p8t36,8,28,NA,22,TRUE
p8t37,8,8,104.21076701782866,102,TRUE
p8t37,8,18,106.11195470991916,102,TRUE
p8t37,8,28,106.32620501981593,102,TRUE
p8t37,8,38,108.2346685978576,102,TRUE
p8t37,8,48,108.15957636769522,102,TRUE
p8t37,8,58,106.89143837005527,102,TRUE
p8t37,8,68,106.79231326643084,102,TRUE
p8t37,8,78,101.87174728281548,102,TRUE
p8t37,8,88,103.34948750882153,102,TRUE
p8t37,8,98,107.30317514345681,102,TRUE
p8t38,8,18,101.13672696541627,23,TRUE
p8t38,8,28,NA,23,TRUE
p8t39,8,98,3.8736374389421826,223,TRUE
p8t4,8,78,5.766515382720106,176,TRUE
p8t4,8,88,15.444077894623101,176,TRUE
p8t4,8,98,25.207309036274825,176,TRUE
p8t40,8,18,99.88843659052317,28,TRUE
p8t40,8,28,98.8168445084378,28,TRUE
p8t42,8,8,3.907338680059558,116,TRUE
p8t42,8,18,6.2502878646309075,116,TRUE
p8t42,8,28,16.892655026334936,116,TRUE
p8t42,8,38,29.861593425420583,116,TRUE
p8t42,8,48,48.61230668601621,116,TRUE
p8t42,8,58,57.48349544222335,116,TRUE
p8t42,8,68,60.93634262420643,116,TRUE
p8t42,8,78,70.8417929478263,116,TRUE
p8t42,8,88,70.13889811951348,116,TRUE
p8t42,8,98,71.88950128172893,116,TRUE
p8t43,8,98,1.1260219557091866,180,TRUE
p8t44,8,68,8.294356850807628,166,TRUE
p8t44,8,78,15.851281109277101,166,TRUE
p8t44,8,88,39.009978322627525,166,TRUE
p8t44,8,98,55.85553681151697,166,TRUE
p8t45,8,88,7.313903858850559,212,TRUE
p8t45,8,98,23.061479492005795,212,TRUE
p8t46,8,98,12.626041477409492,226,TRUE
p8t47,8,98,10.16200684326078,133,TRUE
p8t48,8,18,64.92413845817099,21,TRUE
p8t48,8,28,NA,21,TRUE
p8t49,8,18,112.27423834307918,36,TRUE
p8t49,8,28,118.82167663484685,36,TRUE
p8t49,8,38,NA,36,TRUE
p8t5,8,68,10.782636374587652,167,TRUE
p8t5,8,78,27.09614225368734,167,TRUE
p8t5,8,88,34.11778008070535,167,TRUE
p8t5,8,98,47.417623317822724,167,TRUE
p8t6,8,28,15.431157214298072,74,TRUE
p8t6,8,38,20.099528313924104,74,TRUE
p8t6,8,48,36.7261675247484,74,TRUE
p8t6,8,58,50.57103812902503,74,TRUE
p8t6,8,68,49.47341032658654,74,TRUE
p8t6,8,78,NA,74,TRUE
p8t7,8,8,37.32491568813668,110,TRUE
p8t7,8,18,52.992962016999684,110,TRUE
p8t7,8,28,71.47783702023972,110,TRUE
p8t7,8,38,78.80094864545943,110,TRUE
p8t7,8,48,86.7172212677072,110,TRUE
p8t7,8,58,94.78220339284819,110,TRUE
p8t7,8,68,89.0070624826194,110,TRUE
p8t7,8,78,90.67282685831105,110,TRUE
p8t7,8,88,96.39928005902848,110,TRUE
p8t7,8,98,95.665040286153,110,TRUE
p8t9,8,38,4.351571982391306,73,TRUE
p8t9,8,48,15.295576601371014,73,TRUE
p8t9,8,58,25.7368493275144,73,TRUE
p8t9,8,68,40.16715430524905,73,TRUE
p8t9,8,78,NA,73,TRUE
p9t1,9,49,10.176704533340173,103,TRUE
p9t1,9,59,14.914117448619852,103,TRUE
p9t1,9,69,17.580303736250325,103,TRUE
p9t1,9,79,35.00081567332521,103,TRUE
p9t1,9,89,60.64739016409006,103,TRUE
p9t1,9,99,76.84293946252744,103,TRUE
p9t10,9,19,110.81526032585103,29,TRUE
p9t10,9,29,114.94788330961154,29,TRUE
p9t11,9,19,98.69707257964421,40,TRUE
p9t11,9,29,108.27802259956157,40,TRUE
p9t11,9,39,105.66989325966601,40,TRUE
p9t11,9,49,NA,40,TRUE
p9t12,9,19,62.23830293697938,45,TRUE
p9t12,9,29,78.03111373806205,45,TRUE
p9t12,9,39,85.58857518960883,45,TRUE
p9t12,9,49,NA,45,TRUE
p9t13,9,69,6.994653973365863,101,TRUE
p9t13,9,79,14.863927695159694,101,TRUE
p9t13,9,89,22.247660896095283,101,TRUE
p9t13,9,99,40.9949376863643,101,TRUE
p9t15,9,19,7.949534132531431,147,TRUE
p9t15,9,29,13.658988450379166,147,TRUE
p9t15,9,39,24.380811602488336,147,TRUE
p9t15,9,49,55.375803790659226,147,TRUE
p9t15,9,59,80.45303441767973,147,TRUE
p9t15,9,69,98.70313300408671,147,TRUE
p9t15,9,79,112.90926561410946,147,TRUE
p9t15,9,89,120.17992188133195,147,TRUE
p9t15,9,99,116.42634142746724,147,TRUE
p9t16,9,19,91.02731941735269,94,TRUE
p9t16,9,29,91.70107726048418,94,TRUE
p9t16,9,39,98.34216230689091,94,TRUE
p9t16,9,49,97.05091874415606,94,TRUE
p9t16,9,59,95.2162142714428,94,TRUE
p9t16,9,69,95.36111064362922,94,TRUE
p9t16,9,79,100.63903288472798,94,TRUE
p9t16,9,89,95.40139441325499,94,TRUE
p9t16,9,99,NA,94,TRUE
p9t17,9,19,104.65233389298255,51,TRUE
p9t17,9,29,106.40064125880863,51,TRUE
p9t17,9,39,105.54409539294434,51,TRUE
p9t17,9,49,106.98235211329414,51,TRUE
p9t17,9,59,NA,51,TRUE
p9t19,9,9,12.564282147966598,123,TRUE
p9t19,9,19,16.5474913985965,123,TRUE
p9t19,9,29,40.83535266725078,123,TRUE
p9t19,9,39,62.646831801913564,123,TRUE
p9t19,9,49,74.82554615703191,123,TRUE
p9t19,9,59,76.96994258801293,123,TRUE
p9t19,9,69,81.19592246776804,123,TRUE
p9t19,9,79,77.57791388751075,123,TRUE
p9t19,9,89,81.2785666204944,123,TRUE
p9t19,9,99,81.11432157292047,123,TRUE
p9t2,9,19,12.950296600054227,125,TRUE
p9t2,9,29,35.43874339096475,125,TRUE
p9t2,9,39,49.13112747209619,125,TRUE
p9t2,9,49,72.92379936621502,125,TRUE
p9t2,9,59,76.17210357565097,125,TRUE
p9t2,9,69,87.39547449763133,125,TRUE
p9t2,9,79,87.53484260107852,125,TRUE
p9t2,9,89,86.48010078338383,125,TRUE
p9t2,9,99,89.99299139884964,125,TRUE
p9t20,9,9,1.3100870466663253,142,TRUE
p9t20,9,19,2.5414396908104515,142,TRUE
p9t20,9,29,12.37697012828243,142,TRUE
p9t20,9,39,25.543380362338,142,TRUE
p9t20,9,49,45.293958192108555,142,TRUE
p9t20,9,59,62.919843788261346,142,TRUE
p9t20,9,69,64.52963534476751,142,TRUE
p9t20,9,79,67.30994592299578,142,TRUE
p9t20,9,89,68.45660480091453,142,TRUE
p9t20,9,99,68.45420771612854,142,TRUE
p9t21,9,89,2.762411645966542,179,TRUE
p9t21,9,99,11.711127441100784,179,TRUE
p9t22,9,59,2.713641510806311,82,TRUE
p9t22,9,69,5.122618582808949,82,TRUE
p9t22,9,79,2.5191199891584617,82,TRUE
p9t22,9,89,NA,82,TRUE
p9t24,9,49,2.6257762851999282,141,TRUE
p9t24,9,59,13.011067336698414,141,TRUE
p9t24,9,69,19.31284966180551,141,TRUE
p9t24,9,79,51.667759197391895,141,TRUE
p9t24,9,89,76.896731756034,141,TRUE
p9t24,9,99,104.79676602964648,141,TRUE
p9t25,9,89,-1.7220118534106672,114,TRUE
p9t25,9,99,5.612678765965594,114,TRUE
p9t26,9,9,9.109850840108448,142,TRUE
p9t26,9,19,16.256827895640555,142,TRUE
p9t26,9,29,40.29774349693131,142,TRUE
p9t26,9,39,57.90732969535808,142,TRUE
p9t26,9,49,75.35900587857013,142,TRUE
p9t26,9,59,99.09653715714762,142,TRUE
p9t26,9,69,110.88049880961526,142,TRUE
p9t26,9,79,114.48289160101245,142,TRUE
p9t26,9,89,115.53976380762715,142,TRUE
p9t26,9,99,114.43842979587959,142,TRUE
p9t27,9,19,108.78211971381465,83,TRUE
p9t27,9,29,113.66715496126182,83,TRUE
p9t27,9,39,115.87718263690404,83,TRUE
p9t27,9,49,121.0000274966751,83,TRUE
p9t27,9,59,119.65208987623647,83,TRUE
p9t27,9,69,120.73955107699939,83,TRUE
p9t27,9,79,121.94824953219052,83,TRUE
p9t27,9,89,NA,83,TRUE
p9t28,9,19,70.45345907114273,51,TRUE
p9t28,9,29,89.17908715150612,51,TRUE
p9t28,9,39,91.57017101019146,51,TRUE
p9t28,9,49,102.24203920284874,51,TRUE
p9t28,9,59,NA,51,TRUE
p9t29,9,79,2.9620132675640996,120,TRUE
p9t29,9,89,2.604295461899416,120,TRUE
p9t29,9,99,11.801392403590075,120,TRUE
